timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
942100;BANANAS;4955;24;;;;;4960;10;4962.0;24.0;;;4957.5;141952.0
942200;BANANAS;4957;5;4956.0;28.0;;;4963;28;;;;;4960.0;136476.0
942300;BANANAS;4956;21;;;;;4962;1;4963.0;20.0;;;4959.0;138764.0
942400;BANANAS;4956;27;;;;;4961;10;4963.0;27.0;;;4958.5;135956.0
942500;BANANAS;4956;27;;;;;4963;27;;;;;4959.5;136896.0
942600;BANANAS;4957;30;;;;;4963;30;;;;;4960.0;131952.0
942700;BANANAS;4957;22;;;;;4963;2;4964.0;20.0;;;4960.0;131308.0
942800;BANANAS;4957;2;4956.0;28.0;;;4961;6;4963.0;30.0;;;4959.0;133032.0
942900;BANANAS;4957;21;;;;;4964;22;;;;;4960.5;128448.0
943000;BANANAS;4958;6;4957.0;31.0;;;4964;31;;;;;4961.0;127976.0
943100;BANANAS;4957;21;;;;;4958;10;4964.0;21.0;;;4957.5;126876.0
943200;BANANAS;4958;28;;;;;4965;28;;;;;4961.5;124128.0
943300;BANANAS;4958;1;4957.0;22.0;;;4964;23;;;;;4961.0;125380.0
943400;BANANAS;4959;5;4958.0;21.0;;;4964;21;;;;;4961.5;124344.0
943500;BANANAS;4958;20;;;;;4964;1;4965.0;20.0;;;4961.0;123080.0
943600;BANANAS;4958;21;;;;;4965;21;;;;;4961.5;121980.0
943700;BANANAS;4957;25;;;;;4964;25;;;;;4960.5;127244.0
943800;BANANAS;4958;7;4957.0;28.0;;;4964;28;;;;;4961.0;127400.0
943900;BANANAS;4957;23;;;;;4964;23;;;;;4960.5;124916.0
944000;BANANAS;4958;21;;;;;4964;1;4965.0;20.0;;;4961.0;122528.0
944100;BANANAS;4958;24;;;;;4965;24;;;;;4961.5;123916.0
944200;BANANAS;4958;31;;;;;4963;1;4964.0;1.0;4965.0;30.0;4960.5;123688.0
944300;BANANAS;4958;1;4957.0;27.0;;;4962;3;4964.0;28.0;;;4960.0;125492.0
944400;BANANAS;4958;4;4957.0;25.0;;;4964;25;;;;;4961.0;127324.0
944500;BANANAS;4957;31;;;;;4962;4;4963.0;1.0;4964.0;30.0;4959.5;131048.0
944600;BANANAS;4957;25;;;;;4964;25;;;;;4960.5;130736.0
944700;BANANAS;4957;29;;;;;4962;9;4964.0;29.0;;;4959.5;128588.0
944800;BANANAS;4957;26;;;;;4958;9;4964.0;26.0;;;4957.5;128116.0
944900;BANANAS;4957;30;;;;;4964;30;;;;;4960.5;125916.0
945000;BANANAS;4960;5;4958.0;2.0;4957.0;25.0;4964;27;;;;;4962.0;125452.0
945100;BANANAS;4963;1;4958.0;26.0;;;4964;26;;;;;4963.5;124504.0
945200;BANANAS;4958;24;;;;;4963;9;4964.0;1.0;4965.0;23.0;4960.5;124280.0
945300;BANANAS;4958;25;;;;;4963;7;4964.0;2.0;4965.0;23.0;4960.5;123688.0
945400;BANANAS;4957;25;;;;;4964;25;;;;;4960.5;126952.0
945500;BANANAS;4958;4;4957.0;29.0;;;4964;29;;;;;4961.0;127724.0
945600;BANANAS;4958;9;4957.0;23.0;;;4963;1;4964.0;22.0;;;4960.5;130864.0
945700;BANANAS;4956;24;;;;;4963;24;;;;;4959.5;134356.0
945800;BANANAS;4958;6;4957.0;20.0;;;4964;20;;;;;4961.0;128732.0
945900;BANANAS;4958;10;4957.0;32.0;;;4963;2;4964.0;30.0;;;4960.5;131184.0
946000;BANANAS;4956;30;;;;;4957;1;4961.0;9.0;4963.0;30.0;4956.5;134384.0
946100;BANANAS;4955;29;;;;;4960;8;4962.0;29.0;;;4957.5;145660.0
946200;BANANAS;4955;23;;;;;4961;1;4962.0;22.0;;;4958.0;146124.0
946300;BANANAS;4956;5;4955.0;24.0;;;4962;24;;;;;4959.0;146228.0
946400;BANANAS;4955;2;4954.0;24.0;;;4961;24;;;;;4958.0;152592.0
946500;BANANAS;4954;22;;;;;4960;1;4961.0;21.0;;;4957.0;153376.0
946600;BANANAS;4959;1;4954.0;26.0;;;4961;26;;;;;4960.0;151992.0
946700;BANANAS;4953;20;;;;;4960;20;;;;;4956.5;155416.0
946800;BANANAS;4954;20;;;;;4961;20;;;;;4957.5;152820.0
946900;BANANAS;4954;29;;;;;4959;3;4960.0;1.0;4961.0;28.0;4956.5;153292.0
947000;BANANAS;4955;1;4954.0;24.0;;;4961;24;;;;;4958.0;152008.0
947100;BANANAS;4954;1;4953.0;28.0;;;4960;29;;;;;4957.0;154608.0
947200;BANANAS;4954;1;4953.0;25.0;;;4960;26;;;;;4957.0;154460.0
947300;BANANAS;4954;28;;;;;4961;28;;;;;4957.5;152980.0
947400;BANANAS;4954;27;;;;;4955;8;4961.0;27.0;;;4954.5;150792.0
947500;BANANAS;4955;9;4954.0;27.0;;;4961;27;;;;;4958.0;152684.0
947600;BANANAS;4954;29;;;;;4960;29;;;;;4957.0;154360.0
947700;BANANAS;4954;24;;;;;4961;24;;;;;4957.5;151016.0
947800;BANANAS;4955;9;4954.0;30.0;;;4960;2;4961.0;28.0;;;4957.5;152864.0
947900;BANANAS;4959;1;4954.0;2.0;4953.0;28.0;4960;30;;;;;4959.5;154632.0
948000;BANANAS;4953;29;;;;;4958;2;4960.0;29.0;;;4955.5;154896.0
948100;BANANAS;4953;30;;;;;4958;8;4960.0;30.0;;;4955.5;158072.0
948200;BANANAS;4954;4;4953.0;24.0;;;4956;5;4960.0;26.0;;;4955.0;154980.0
948300;BANANAS;4953;25;;;;;4960;25;;;;;4956.5;159624.0
948400;BANANAS;4953;1;4952.0;28.0;;;4959;29;;;;;4956.0;161912.0
948500;BANANAS;4953;26;;;;;4958;8;4959.0;1.0;4960.0;25.0;4955.5;160524.0
948600;BANANAS;4953;27;;;;;4958;6;4960.0;27.0;;;4955.5;160792.0
948700;BANANAS;4952;28;;;;;4959;28;;;;;4955.5;164044.0
948800;BANANAS;4952;20;;;;;4959;20;;;;;4955.5;162200.0
948900;BANANAS;4953;26;;;;;4958;4;4959.0;1.0;4960.0;25.0;4955.5;161048.0
949000;BANANAS;4953;28;;;;;4959;1;4960.0;27.0;;;4956.0;160792.0
949100;BANANAS;4952;20;;;;;4957;10;4959.0;20.0;;;4954.5;163532.0
949200;BANANAS;4953;9;4952.0;26.0;;;4959;27;;;;;4956.0;162648.0
949300;BANANAS;4952;30;;;;;4958;1;4959.0;29.0;;;4955.0;168636.0
949400;BANANAS;4953;2;4952.0;25.0;;;4959;25;;;;;4956.0;166208.0
949500;BANANAS;4952;28;;;;;4959;28;;;;;4955.5;164376.0
949600;BANANAS;4952;1;4951.0;27.0;;;4956;1;4958.0;28.0;;;4954.0;169828.0
949700;BANANAS;4951;27;;;;;4958;27;;;;;4954.5;174380.0
949800;BANANAS;4951;1;4950.0;20.0;;;4957;22;;;;;4954.0;177340.0
949900;BANANAS;4951;1;4950.0;29.0;;;4957;30;;;;;4954.0;177768.0
950000;BANANAS;4951;25;;;;;4958;25;;;;;4954.5;173272.0
950100;BANANAS;4952;4;4951.0;25.0;;;4958;25;;;;;4955.0;174252.0
950200;BANANAS;4952;1;4951.0;29.0;;;4958;30;;;;;4955.0;170716.0
950300;BANANAS;4952;2;4951.0;24.0;;;4958;26;;;;;4955.0;169460.0
950400;BANANAS;4952;2;4951.0;25.0;;;4958;27;;;;;4955.0;169868.0
950500;BANANAS;4951;25;;;;;4958;25;;;;;4954.5;172988.0
950600;BANANAS;4951;21;;;;;4958;21;;;;;4954.5;170284.0
950700;BANANAS;4952;25;;;;;4957;5;4959.0;25.0;;;4954.5;168872.0
950800;BANANAS;4951;23;;;;;4956;2;4958.0;23.0;;;4953.5;173128.0
950900;BANANAS;4951;22;;;;;4956;10;4957.0;1.0;4958.0;21.0;4953.5;175328.0
951000;BANANAS;4957;1;4951.0;22.0;;;4958;22;;;;;4957.5;171852.0
951100;BANANAS;4951;26;;;;;4958;26;;;;;4954.5;174364.0
951200;BANANAS;4951;24;;;;;4956;3;4958.0;24.0;;;4953.5;171676.0
951300;BANANAS;4952;1;4951.0;25.0;;;4958;26;;;;;4955.0;170744.0
951400;BANANAS;4952;2;4951.0;26.0;;;4958;28;;;;;4955.0;169656.0
951500;BANANAS;4952;2;4951.0;30.0;;;4956;2;4958.0;32.0;;;4954.0;170744.0
951600;BANANAS;4951;23;;;;;4958;23;;;;;4954.5;170656.0
951700;BANANAS;4952;31;;;;;4959;31;;;;;4955.5;166980.0
951800;BANANAS;4952;30;;;;;4959;30;;;;;4955.5;165016.0
951900;BANANAS;4951;25;;;;;4958;25;;;;;4954.5;173584.0
952000;BANANAS;4951;30;;;;;4957;2;4958.0;29.0;;;4954.0;176260.0
952100;BANANAS;4951;21;;;;;4958;21;;;;;4954.5;173044.0
952200;BANANAS;4951;1;4950.0;22.0;;;4957;24;;;;;4954.0;177096.0
952300;BANANAS;4951;4;4950.0;27.0;;;4957;27;;;;;4954.0;178616.0
952400;BANANAS;4950;22;;;;;4957;22;;;;;4953.5;181128.0
952500;BANANAS;4951;5;4950.0;21.0;;;4957;23;;;;;4954.0;177564.0
952600;BANANAS;4950;29;;;;;4955;4;4957.0;30.0;;;4952.5;180728.0
952700;BANANAS;4950;22;;;;;4957;22;;;;;4953.5;179084.0
952800;BANANAS;4950;23;;;;;4957;23;;;;;4953.5;177564.0
952900;BANANAS;4951;27;;;;;4952;1;4958.0;27.0;;;4951.5;172448.0
953000;BANANAS;4951;26;;;;;4952;1;4958.0;26.0;;;4951.5;170832.0
953100;BANANAS;4952;2;4951.0;27.0;;;4956;6;4958.0;29.0;;;4954.0;170404.0
953200;BANANAS;4957;1;4951.0;20.0;;;4958;20;;;;;4957.5;169420.0
953300;BANANAS;4952;1;4951.0;28.0;;;4958;29;;;;;4955.0;169568.0
953400;BANANAS;4951;30;;;;;4954;1;4958.0;30.0;;;4952.5;169912.0
953500;BANANAS;4955;4;4952.0;26.0;;;4958;2;4959.0;24.0;;;4956.5;167284.0
953600;BANANAS;4952;8;4951.0;23.0;;;4958;23;;;;;4955.0;173156.0
953700;BANANAS;4951;27;;;;;4957;27;;;;;4954.0;176616.0
953800;BANANAS;4952;4;4951.0;28.0;;;4957;2;4958.0;26.0;;;4954.5;175456.0
953900;BANANAS;4952;2;4951.0;25.0;;;4958;27;;;;;4955.0;170896.0
954000;BANANAS;4952;1;4951.0;25.0;;;4958;26;;;;;4955.0;170684.0
954100;BANANAS;4951;27;;;;;4958;27;;;;;4954.5;171868.0
954200;BANANAS;4951;31;;;;;4958;31;;;;;4954.5;172852.0
954300;BANANAS;4950;28;;;;;4951;9;4957.0;30.0;;;4950.5;177088.0
954400;BANANAS;4951;29;;;;;4958;29;;;;;4954.5;176248.0
954500;BANANAS;4951;26;;;;;4958;26;;;;;4954.5;173116.0
954600;BANANAS;4952;1;4951.0;28.0;;;4958;29;;;;;4955.0;170964.0
954700;BANANAS;4951;25;;;;;4958;25;;;;;4954.5;169472.0
954800;BANANAS;4953;3;4952.0;22.0;;;4959;22;;;;;4956.0;165944.0
954900;BANANAS;4956;5;4955.0;5.0;4952.0;27.0;4959;27;;;;;4957.5;166476.0
955000;BANANAS;4952;31;;;;;4953;1;4959.0;31.0;;;4952.5;164800.0
955100;BANANAS;4952;31;;;;;4957;6;4959.0;31.0;;;4954.5;164464.0
955200;BANANAS;4952;23;;;;;4955;4;4959.0;23.0;;;4953.5;167332.0
955300;BANANAS;4952;29;;;;;4958;1;4959.0;28.0;;;4955.0;168180.0
955400;BANANAS;4952;21;;;;;4958;1;4959.0;20.0;;;4955.0;168364.0
955500;BANANAS;4952;31;;;;;4957;4;4959.0;31.0;;;4954.5;163928.0
955600;BANANAS;4953;2;4952.0;28.0;;;4959;30;;;;;4956.0;163088.0
955700;BANANAS;4957;9;4952.0;28.0;;;4959;28;;;;;4958.0;162632.0
955800;BANANAS;4953;22;;;;;4954;5;4960.0;22.0;;;4953.5;158468.0
955900;BANANAS;4953;1;4952.0;25.0;;;4959;26;;;;;4956.0;162936.0
956000;BANANAS;4952;31;;;;;4958;1;4959.0;30.0;;;4955.0;167632.0
956100;BANANAS;4953;9;4952.0;21.0;;;4958;1;4959.0;20.0;;;4955.5;167720.0
956200;BANANAS;4952;29;;;;;4959;29;;;;;4955.5;166272.0
956300;BANANAS;4952;26;;;;;4959;26;;;;;4955.5;165404.0
956400;BANANAS;4952;24;;;;;4959;24;;;;;4955.5;163856.0
956500;BANANAS;4952;25;;;;;4959;25;;;;;4955.5;162796.0
956600;BANANAS;4951;30;;;;;4952;1;4958.0;30.0;;;4951.5;169848.0
956700;BANANAS;4951;22;;;;;4952;1;4956.0;9.0;4958.0;22.0;4951.5;170152.0
956800;BANANAS;4951;28;;;;;4958;28;;;;;4954.5;173208.0
956900;BANANAS;4952;1;4951.0;26.0;;;4958;27;;;;;4955.0;170708.0
957000;BANANAS;4952;28;;;;;4958;1;4959.0;27.0;;;4955.0;168400.0
957100;BANANAS;4952;10;4951.0;24.0;;;4958;24;;;;;4955.0;171580.0
957200;BANANAS;4951;31;;;;;4952;1;4958.0;31.0;;;4951.5;172816.0
957300;BANANAS;4956;1;4954.0;5.0;4952.0;10.0;4958;25;;;;;4957.0;175992.0
957400;BANANAS;4951;28;;;;;4958;28;;;;;4954.5;170912.0
957500;BANANAS;4952;1;4951.0;22.0;;;4956;4;4958.0;23.0;;;4954.0;169668.0
957600;BANANAS;4952;26;;;;;4959;26;;;;;4955.5;165196.0
957700;BANANAS;4953;10;4952.0;21.0;;;4959;21;;;;;4956.0;162000.0
957800;BANANAS;4953;1;4952.0;24.0;;;4957;6;4959.0;25.0;;;4955.0;162176.0
957900;BANANAS;4953;32;;;;;4959;32;;;;;4956.0;161424.0
958000;BANANAS;4952;24;;;;;4953;1;4959.0;24.0;;;4952.5;165004.0
958100;BANANAS;4953;2;4952.0;23.0;;;4959;23;;;;;4956.0;165104.0
958200;BANANAS;4952;21;;;;;4957;8;4959.0;21.0;;;4954.5;165844.0
958300;BANANAS;4952;29;;;;;4958;1;4959.0;28.0;;;4955.0;168436.0
958400;BANANAS;4951;23;;;;;4956;7;4958.0;23.0;;;4953.5;173388.0
958500;BANANAS;4951;23;;;;;4958;23;;;;;4954.5;171956.0
958600;BANANAS;4951;21;;;;;4957;1;4958.0;20.0;;;4954.0;174788.0
958700;BANANAS;4955;1;4952.0;3.0;4950.0;2.0;4956;22;;;;;4955.5;184788.0
958800;BANANAS;4950;2;4949.0;20.0;;;4956;22;;;;;4953.0;185996.0
958900;BANANAS;4955;1;4951.0;5.0;4950.0;29.0;4957;29;;;;;4956.0;182888.0
959000;BANANAS;4956;1;4950.0;25.0;;;4957;25;;;;;4956.5;179832.0
959100;BANANAS;4950;31;;;;;4957;31;;;;;4953.5;178852.0
959200;BANANAS;4955;1;4950.0;29.0;;;4957;29;;;;;4956.0;180744.0
959300;BANANAS;4950;30;;;;;4957;30;;;;;4953.5;180892.0
959400;BANANAS;4950;22;;;;;4951;1;4957.0;22.0;;;4950.5;179760.0
959500;BANANAS;4950;26;;;;;4955;4;4956.0;2.0;4957.0;24.0;4952.5;182596.0
959600;BANANAS;4950;4;4949.0;29.0;;;4956;31;;;;;4953.0;185456.0
959700;BANANAS;4949;21;;;;;4956;21;;;;;4952.5;187832.0
959800;BANANAS;4949;27;;;;;4956;27;;;;;4952.5;188628.0
959900;BANANAS;4949;23;;;;;4954;9;4956.0;23.0;;;4951.5;189420.0
960000;BANANAS;4949;2;4948.0;21.0;;;4955;23;;;;;4952.0;192068.0
960100;BANANAS;4949;26;;;;;4956;26;;;;;4952.5;191256.0
960200;BANANAS;4949;30;;;;;4954;10;4956.0;30.0;;;4951.5;191016.0
960300;BANANAS;4949;21;;;;;4956;21;;;;;4952.5;188752.0
960400;BANANAS;4954;1;4948.0;26.0;;;4955;26;;;;;4954.5;193096.0
960500;BANANAS;4949;23;;;;;4954;6;4956.0;23.0;;;4951.5;189176.0
960600;BANANAS;4951;6;4948.0;25.0;;;4953;2;4955.0;25.0;;;4952.0;196104.0
960700;BANANAS;4953;1;4948.0;27.0;;;4955;27;;;;;4954.0;196020.0
960800;BANANAS;4948;27;;;;;4955;27;;;;;4951.5;194580.0
960900;BANANAS;4949;11;4948.0;23.0;;;4955;24;;;;;4952.0;191840.0
961000;BANANAS;4950;4;4949.0;28.0;;;4955;1;4956.0;27.0;;;4952.5;190144.0
961100;BANANAS;4950;27;;;;;4954;5;4956.0;27.0;;;4952.0;184244.0
961200;BANANAS;4950;2;4949.0;27.0;;;4956;28;;;;;4953.0;185180.0
961300;BANANAS;4949;32;;;;;4955;2;4956.0;30.0;;;4952.0;189968.0
961400;BANANAS;4948;25;;;;;4953;3;4954.0;1.0;4955.0;24.0;4950.5;197580.0
961500;BANANAS;4948;29;;;;;4954;29;;;;;4951.0;199032.0
961600;BANANAS;4948;2;4947.0;22.0;;;4954;24;;;;;4951.0;200072.0
961700;BANANAS;4947;27;;;;;4952;10;4953.0;2.0;4954.0;25.0;4949.5;204612.0
961800;BANANAS;4947;21;;;;;4954;21;;;;;4950.5;202304.0
961900;BANANAS;4947;27;;;;;4948;12;4954.0;27.0;;;4947.5;199476.0
962000;BANANAS;4948;26;;;;;4954;26;;;;;4951.0;199184.0
962100;BANANAS;4953;1;4948.0;25.0;;;4954;25;;;;;4953.5;198988.0
962200;BANANAS;4947;21;;;;;4954;21;;;;;4950.5;203064.0
962300;BANANAS;4948;2;4947.0;22.0;;;4954;22;;;;;4951.0;201828.0
962400;BANANAS;4948;25;;;;;4953;8;4954.0;1.0;4955.0;24.0;4950.5;198560.0
962500;BANANAS;4947;24;;;;;4954;24;;;;;4950.5;199912.0
962600;BANANAS;4948;9;4947.0;26.0;;;4954;27;;;;;4951.0;200972.0
962700;BANANAS;4947;27;;;;;4954;27;;;;;4950.5;204340.0
962800;BANANAS;4947;21;;;;;4954;21;;;;;4950.5;202804.0
962900;BANANAS;4947;30;;;;;4950;6;4953.0;2.0;4954.0;28.0;4948.5;205704.0
963000;BANANAS;4947;20;;;;;4954;20;;;;;4950.5;204916.0
963100;BANANAS;4947;1;4946.0;30.0;;;4953;31;;;;;4950.0;208388.0
963200;BANANAS;4946;26;;;;;4953;26;;;;;4949.5;209836.0
963300;BANANAS;4946;21;;;;;4953;21;;;;;4949.5;208860.0
963400;BANANAS;4946;31;;;;;4953;31;;;;;4949.5;209880.0
963500;BANANAS;4946;23;;;;;4953;23;;;;;4949.5;209908.0
963600;BANANAS;4946;32;;;;;4947;3;4953.0;32.0;;;4946.5;211404.0
963700;BANANAS;4945;27;;;;;4952;27;;;;;4948.5;215708.0
963800;BANANAS;4946;22;;;;;4952;2;4953.0;20.0;;;4949.0;213312.0
963900;BANANAS;4945;30;;;;;4952;30;;;;;4948.5;219156.0
964000;BANANAS;4946;6;4945.0;31.0;;;4951;2;4952.0;29.0;;;4948.5;220516.0
964100;BANANAS;4945;23;;;;;4952;23;;;;;4948.5;218788.0
964200;BANANAS;4945;26;;;;;4951;2;4952.0;24.0;;;4948.0;219944.0
964300;BANANAS;4945;28;;;;;4952;28;;;;;4948.5;219168.0
964400;BANANAS;4945;1;4944.0;21.0;;;4949;7;4951.0;22.0;;;4947.0;222740.0
964500;BANANAS;4945;24;;;;;4950;9;4952.0;24.0;;;4947.5;221356.0
964600;BANANAS;4945;22;;;;;4952;22;;;;;4948.5;217712.0
964700;BANANAS;4945;32;;;;;4952;32;;;;;4948.5;217284.0
964800;BANANAS;4945;20;;;;;4952;20;;;;;4948.5;221416.0
964900;BANANAS;4945;2;4944.0;26.0;;;4951;28;;;;;4948.0;223856.0
965000;BANANAS;4945;27;;;;;4952;27;;;;;4948.5;219220.0
965100;BANANAS;4945;32;;;;;4952;32;;;;;4948.5;217260.0
965200;BANANAS;4945;22;;;;;4952;22;;;;;4948.5;218552.0
965300;BANANAS;4945;30;;;;;4952;30;;;;;4948.5;220212.0
965400;BANANAS;4945;31;;;;;4951;2;4952.0;29.0;;;4948.0;219796.0
965500;BANANAS;4945;27;;;;;4951;2;4952.0;25.0;;;4948.0;219844.0
965600;BANANAS;4946;5;4945.0;20.0;;;4947;4;4952.0;20.0;;;4946.5;217576.0
965700;BANANAS;4945;27;;;;;4950;8;4952.0;27.0;;;4947.5;216632.0
965800;BANANAS;4946;1;4945.0;29.0;;;4952;30;;;;;4949.0;215128.0
965900;BANANAS;4946;31;;;;;4953;31;;;;;4949.5;210328.0
966000;BANANAS;4946;31;;;;;4951;7;4953.0;31.0;;;4948.5;211576.0
966100;BANANAS;4946;1;4945.0;26.0;;;4952;27;;;;;4949.0;215812.0
966200;BANANAS;4945;30;;;;;4947;1;4950.0;5.0;4952.0;30.0;4946.0;217524.0
966300;BANANAS;4946;25;;;;;4952;25;;;;;4949.0;214224.0
966400;BANANAS;4946;20;;;;;4952;21;;;;;4949.0;214188.0
966500;BANANAS;4946;11;4945.0;27.0;;;4952;28;;;;;4949.0;215304.0
966600;BANANAS;4946;1;4945.0;20.0;;;4950;9;4952.0;21.0;;;4948.0;216284.0
966700;BANANAS;4944;25;;;;;4949;6;4951.0;25.0;;;4946.5;222272.0
966800;BANANAS;4945;2;4944.0;21.0;;;4951;23;;;;;4948.0;222480.0
966900;BANANAS;4944;24;;;;;4951;24;;;;;4947.5;225980.0
967000;BANANAS;4946;4;4945.0;24.0;;;4951;2;4952.0;22.0;;;4948.5;221260.0
967100;BANANAS;4944;24;;;;;4947;3;4951.0;24.0;;;4945.5;224240.0
967200;BANANAS;4944;28;;;;;4951;28;;;;;4947.5;227356.0
967300;BANANAS;4944;29;;;;;4950;29;;;;;4947.0;229240.0
967400;BANANAS;4944;24;;;;;4951;24;;;;;4947.5;227304.0
967500;BANANAS;4949;1;4944.0;2.0;4943.0;24.0;4950;26;;;;;4949.5;230832.0
967600;BANANAS;4948;5;4944.0;4.0;4943.0;21.0;4950;23;;;;;4949.0;230628.0
967700;BANANAS;4943;23;;;;;4948;2;4950.0;23.0;;;4945.5;233788.0
967800;BANANAS;4944;26;;;;;4945;4;4947.0;1.0;4951.0;26.0;4944.5;226676.0
967900;BANANAS;4949;13;4944.0;25.0;;;4951;25;;;;;4950.0;224160.0
968000;BANANAS;4944;24;;;;;4951;24;;;;;4947.5;224688.0
968100;BANANAS;4944;29;;;;;4945;1;4949.0;9.0;4951.0;29.0;4944.5;225704.0
968200;BANANAS;4944;31;;;;;4945;1;4951.0;31.0;;;4944.5;224748.0
968300;BANANAS;4948;1;4945.0;8.0;4944.0;23.0;4950;23;;;;;4949.0;229272.0
968400;BANANAS;4944;32;;;;;4950;2;4951.0;30.0;;;4947.0;228768.0
968500;BANANAS;4950;1;4945.0;10.0;4944.0;26.0;4951;26;;;;;4950.5;224220.0
968600;BANANAS;4944;26;;;;;4951;27;;;;;4947.5;228804.0
968700;BANANAS;4949;1;4943.0;26.0;;;4950;26;;;;;4949.5;232840.0
968800;BANANAS;4943;26;;;;;4949;26;;;;;4946.0;236896.0
968900;BANANAS;4943;28;;;;;4946;5;4949.0;2.0;4950.0;26.0;4944.5;236268.0
969000;BANANAS;4942;29;;;;;4949;29;;;;;4945.5;238124.0
969100;BANANAS;4943;1;4942.0;26.0;;;4949;27;;;;;4946.0;237772.0
969200;BANANAS;4943;24;;;;;4948;6;4950.0;25.0;;;4945.5;233924.0
969300;BANANAS;4943;27;;;;;4950;27;;;;;4946.5;232828.0
969400;BANANAS;4944;5;4943.0;32.0;;;4950;32;;;;;4947.0;234012.0
969500;BANANAS;4944;8;4943.0;25.0;;;4950;27;;;;;4947.0;230620.0
969600;BANANAS;4944;5;4943.0;26.0;;;4950;26;;;;;4947.0;234752.0
969700;BANANAS;4948;1;4944.0;9.0;4943.0;29.0;4949;2;4950.0;27.0;;;4948.5;236456.0
969800;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;234028.0
969900;BANANAS;4943;30;;;;;4950;30;;;;;4946.5;234216.0
970000;BANANAS;4944;22;;;;;4950;1;4951.0;21.0;;;4947.0;228216.0
970100;BANANAS;4944;6;4943.0;24.0;;;4950;24;;;;;4947.0;233016.0
970200;BANANAS;4943;22;;;;;4949;1;4950.0;22.0;;;4946.0;236228.0
970300;BANANAS;4943;29;;;;;4949;2;4950.0;27.0;;;4946.0;236296.0
970400;BANANAS;4944;8;4943.0;27.0;;;4949;1;4950.0;26.0;;;4946.5;236160.0
970500;BANANAS;4948;11;4943.0;29.0;;;4950;29;;;;;4949.0;233324.0
970600;BANANAS;4943;23;;;;;4950;23;;;;;4946.5;232096.0
970700;BANANAS;4944;1;4943.0;28.0;;;4948;9;4950.0;29.0;;;4946.0;229920.0
970800;BANANAS;4944;26;;;;;4951;26;;;;;4947.5;228028.0
970900;BANANAS;4944;8;4943.0;23.0;;;4950;25;;;;;4947.0;231432.0
971000;BANANAS;4946;3;4943.0;25.0;;;4950;25;;;;;4948.0;232348.0
971100;BANANAS;4943;25;;;;;4948;8;4950.0;25.0;;;4945.5;233900.0
971200;BANANAS;4945;7;4944.0;28.0;;;4950;1;4951.0;27.0;;;4947.5;227636.0
971300;BANANAS;4945;7;4944.0;30.0;;;4951;30;;;;;4948.0;227308.0
971400;BANANAS;4944;26;;;;;4949;6;4951.0;26.0;;;4946.5;224164.0
971500;BANANAS;4944;27;;;;;4951;27;;;;;4947.5;224748.0
971600;BANANAS;4944;26;;;;;4951;26;;;;;4947.5;224012.0
971700;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;222332.0
971800;BANANAS;4944;27;;;;;4951;27;;;;;4947.5;224588.0
971900;BANANAS;4944;27;;;;;4951;27;;;;;4947.5;226512.0
972000;BANANAS;4944;29;;;;;4949;1;4951.0;29.0;;;4946.5;225252.0
972100;BANANAS;4944;27;;;;;4951;27;;;;;4947.5;223872.0
972200;BANANAS;4946;4;4945.0;20.0;;;4952;20;;;;;4949.0;220564.0
972300;BANANAS;4945;2;4944.0;30.0;;;4949;9;4951.0;32.0;;;4947.0;222172.0
972400;BANANAS;4945;26;;;;;4952;26;;;;;4948.5;219664.0
972500;BANANAS;4946;10;4945.0;25.0;;;4952;25;;;;;4949.0;216596.0
972600;BANANAS;4945;22;;;;;4952;22;;;;;4948.5;217764.0
972700;BANANAS;4945;27;;;;;4946;3;4951.0;1.0;4952.0;26.0;4945.5;220076.0
972800;BANANAS;4945;2;4944.0;20.0;;;4951;22;;;;;4948.0;222248.0
972900;BANANAS;4946;2;4945.0;20.0;;;4952;20;;;;;4949.0;221116.0
973000;BANANAS;4949;1;4947.0;4.0;4944.0;30.0;4951;30;;;;;4950.0;227328.0
973100;BANANAS;4945;2;4944.0;29.0;;;4949;5;4951.0;31.0;;;4947.0;223104.0
973200;BANANAS;4944;24;;;;;4950;24;;;;;4947.0;229520.0
973300;BANANAS;4943;20;;;;;4950;20;;;;;4946.5;232160.0
973400;BANANAS;4944;7;4943.0;29.0;;;4950;29;;;;;4947.0;233592.0
973500;BANANAS;4943;30;;;;;4950;30;;;;;4946.5;233800.0
973600;BANANAS;4943;23;;;;;4946;1;4948.0;2.0;4950.0;23.0;4944.5;236096.0
973700;BANANAS;4942;30;;;;;4947;3;4949.0;30.0;;;4944.5;240496.0
973800;BANANAS;4947;1;4942.0;28.0;;;4949;28;;;;;4948.0;241848.0
973900;BANANAS;4943;28;;;;;4947;7;4949.0;29.0;;;4945.0;236980.0
974000;BANANAS;4943;2;4942.0;28.0;;;4949;30;;;;;4946.0;237612.0
974100;BANANAS;4943;30;;;;;4950;31;;;;;4946.5;234740.0
974200;BANANAS;4947;3;4942.0;26.0;;;4949;26;;;;;4948.0;237844.0
974300;BANANAS;4943;30;;;;;4950;30;;;;;4946.5;236404.0
